date,month,symbol,asset_type,target_weight,current_weight,recommended_amount,status,pause_buy,manual_review,reasons,manual_pause_buy,manual_force_review,thesis_broken,final_priority_level,final_reason_codes,final_human_readable_action,logic_note
2024-09-02,2024-09,000333,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2024-09-02,2024-09,601318,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2024-10-08,2024-10,510300,etf,0.3,0.11129788258314269,0.0,YELLOW,True,True,相对参考高点回撤 22.03%，进入 YELLOW 区域,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2024-10-08,2024-10,510500,etf,0.2,0.13393174190177926,0.0,YELLOW,True,True,相对参考高点回撤 16.00%，进入 YELLOW 区域,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2024-10-08,2024-10,515180,etf,0.2,0.3138228019062137,5333.333333333333,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2024-10-08,2024-10,518880,etf,0.1,0.2445911270862195,2666.6666666666665,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2024-10-08,2024-10,600519,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2024-10-08,2024-10,000858,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2024-10-08,2024-10,600036,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2024-10-08,2024-10,000333,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2024-10-08,2024-10,601318,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2024-11-01,2024-11,510300,etf,0.3,0.10149494964656591,0.0,RED,True,True,相对参考高点回撤 30.07%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2024-11-01,2024-11,510500,etf,0.2,0.12946583760683592,0.0,YELLOW,True,True,相对参考高点回撤 20.14%，进入 YELLOW 区域,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2024-11-01,2024-11,515180,etf,0.2,0.30026847853362265,5333.333333333333,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2024-11-01,2024-11,518880,etf,0.1,0.2661931105383562,2666.6666666666665,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2024-11-01,2024-11,600519,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2024-11-01,2024-11,000858,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2024-11-01,2024-11,600036,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2024-11-01,2024-11,000333,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2024-11-01,2024-11,601318,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2024-12-02,2024-12,510300,etf,0.3,0.10174356195531603,0.0,RED,True,True,相对参考高点回撤 29.10%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2024-12-02,2024-12,510500,etf,0.2,0.1300051455757946,0.0,YELLOW,True,True,相对参考高点回撤 18.90%，进入 YELLOW 区域,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2024-12-02,2024-12,515180,etf,0.2,0.30715906586688446,5333.333333333333,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2024-12-02,2024-12,518880,etf,0.1,0.2581582089359733,2666.6666666666665,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2024-12-02,2024-12,600519,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2024-12-02,2024-12,000858,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2024-12-02,2024-12,600036,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2024-12-02,2024-12,000333,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2024-12-02,2024-12,601318,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-01-02,2025-01,510300,etf,0.3,0.09788992719201182,0.0,RED,True,True,相对参考高点回撤 31.37%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2025-01-02,2025-01,510500,etf,0.2,0.12044441411383545,0.0,YELLOW,True,True,相对参考高点回撤 24.40%，进入 YELLOW 区域,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2025-01-02,2025-01,515180,etf,0.2,0.3132934960349602,5333.333333333333,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-01-02,2025-01,518880,etf,0.1,0.26392603605369375,2666.6666666666665,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-01-02,2025-01,600519,stock,0.04,0.0,0.0,YELLOW,True,False,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑
2025-01-02,2025-01,000858,stock,0.04,0.0,500.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-01-02,2025-01,600036,stock,0.04,0.0,500.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-01-02,2025-01,000333,stock,0.04,0.0,500.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-01-02,2025-01,601318,stock,0.04,0.0,500.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-02-05,2025-02,510300,etf,0.3,0.09507032818204365,0.0,RED,True,True,相对参考高点回撤 31.77%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2025-02-05,2025-02,510500,etf,0.2,0.1190056208078682,0.0,YELLOW,True,True,相对参考高点回撤 23.55%，进入 YELLOW 区域,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2025-02-05,2025-02,515180,etf,0.2,0.3028710780577828,5333.333333333333,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-02-05,2025-02,518880,etf,0.1,0.2806982711668905,2666.6666666666665,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-02-05,2025-02,600519,stock,0.04,0.0,0.0,YELLOW,True,False,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑
2025-02-05,2025-02,000858,stock,0.04,0.0,500.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-02-05,2025-02,600036,stock,0.04,0.0,500.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-02-05,2025-02,000333,stock,0.04,0.0,500.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-02-05,2025-02,601318,stock,0.04,0.0,500.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-03-03,2025-03,510300,etf,0.3,0.09551900640682948,0.0,RED,True,True,相对参考高点回撤 30.03%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2025-03-03,2025-03,510500,etf,0.2,0.12224082822163665,0.0,YELLOW,True,True,相对参考高点回撤 19.84%，进入 YELLOW 区域,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2025-03-03,2025-03,515180,etf,0.2,0.30325594505068404,5333.333333333333,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-03-03,2025-03,518880,etf,0.1,0.2783585801824079,2666.6666666666665,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-03-03,2025-03,600519,stock,0.04,0.0,0.0,YELLOW,True,False,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑
2025-03-03,2025-03,000858,stock,0.04,0.0,0.0,RED,True,True,人工标记 thesis_broken=true；尚无持仓成本，允许按计划定投,False,False,True,1,thesis_broken,停止新增，最高优先级人工处理,用于验收逻辑失效处理；故意不额外打开 manual_force_review，以验证 thesis_broken 可独立生效
2025-03-03,2025-03,600036,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-03-03,2025-03,000333,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-03-03,2025-03,601318,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-04-01,2025-04,510300,etf,0.3,0.09127686546526194,0.0,RED,True,True,相对参考高点回撤 30.01%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2025-04-01,2025-04,510500,etf,0.2,0.11696169948925349,0.0,YELLOW,True,True,相对参考高点回撤 19.71%，进入 YELLOW 区域,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2025-04-01,2025-04,515180,etf,0.2,0.3039879554994733,5333.333333333333,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-04-01,2025-04,518880,etf,0.1,0.29384851262370953,2666.6666666666665,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-04-01,2025-04,600519,stock,0.04,0.0,0.0,YELLOW,True,False,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑
2025-04-01,2025-04,000858,stock,0.04,0.0,0.0,RED,True,True,人工标记 thesis_broken=true；尚无持仓成本，允许按计划定投,False,False,True,1,thesis_broken,停止新增，最高优先级人工处理,用于验收逻辑失效处理；故意不额外打开 manual_force_review，以验证 thesis_broken 可独立生效
2025-04-01,2025-04,600036,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-04-01,2025-04,000333,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-04-01,2025-04,601318,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-05-06,2025-05,510300,etf,0.3,0.0873627237230962,0.0,RED,True,True,相对参考高点回撤 31.48%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2025-05-06,2025-05,510500,etf,0.2,0.11133769839236839,0.0,YELLOW,True,True,相对参考高点回撤 21.82%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2025-05-06,2025-05,515180,etf,0.2,0.2967953729294169,5333.333333333333,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-05-06,2025-05,518880,etf,0.1,0.31226138190108044,2666.6666666666665,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-05-06,2025-05,600519,stock,0.04,0.0,0.0,YELLOW,True,False,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑
2025-05-06,2025-05,000858,stock,0.04,0.0,0.0,RED,True,True,人工标记 thesis_broken=true；尚无持仓成本，允许按计划定投,False,False,True,1,thesis_broken,停止新增，最高优先级人工处理,用于验收逻辑失效处理；故意不额外打开 manual_force_review，以验证 thesis_broken 可独立生效
2025-05-06,2025-05,600036,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-05-06,2025-05,000333,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-05-06,2025-05,601318,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-06-03,2025-06,510300,etf,0.3,0.08745245107418313,0.0,RED,True,True,相对参考高点回撤 30.48%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2025-06-03,2025-06,510500,etf,0.2,0.10926433614988301,0.0,YELLOW,True,True,相对参考高点回撤 22.24%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2025-06-03,2025-06,515180,etf,0.2,0.30624567235491457,0.0,RED,True,True,人工标记 manual_force_review=true；ETF 风险状态正常,False,True,False,2,manual_force_review,暂停新增，强制人工复核,用于验收强制复核逻辑，并观察与价格红线合并后的最终动作
2025-06-03,2025-06,518880,etf,0.1,0.3049398504292166,8000.0,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-06-03,2025-06,600519,stock,0.04,0.0,0.0,YELLOW,True,False,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑
2025-06-03,2025-06,000858,stock,0.04,0.0,0.0,RED,True,True,人工标记 thesis_broken=true；尚无持仓成本，允许按计划定投,False,False,True,1,thesis_broken,停止新增，最高优先级人工处理,用于验收逻辑失效处理；故意不额外打开 manual_force_review，以验证 thesis_broken 可独立生效
2025-06-03,2025-06,600036,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-06-03,2025-06,000333,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-06-03,2025-06,601318,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-07-01,2025-07,510300,etf,0.3,0.08842707299537843,0.0,RED,True,True,相对参考高点回撤 28.27%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2025-07-01,2025-07,510500,etf,0.2,0.11237651943621421,0.0,YELLOW,True,True,相对参考高点回撤 18.39%，进入 YELLOW 区域,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2025-07-01,2025-07,515180,etf,0.2,0.305430348144347,0.0,RED,True,True,人工标记 manual_force_review=true；ETF 风险状态正常,False,True,False,2,manual_force_review,暂停新增，强制人工复核,用于验收强制复核逻辑，并观察与价格红线合并后的最终动作
2025-07-01,2025-07,518880,etf,0.1,0.30299798795391836,8000.0,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-07-01,2025-07,600519,stock,0.04,0.0,0.0,YELLOW,True,False,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑
2025-07-01,2025-07,000858,stock,0.04,0.0,0.0,RED,True,True,人工标记 thesis_broken=true；尚无持仓成本，允许按计划定投,False,False,True,1,thesis_broken,停止新增，最高优先级人工处理,用于验收逻辑失效处理；故意不额外打开 manual_force_review，以验证 thesis_broken 可独立生效
2025-07-01,2025-07,600036,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-07-01,2025-07,000333,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-07-01,2025-07,601318,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-08-01,2025-08,510300,etf,0.3,0.08962407549870242,0.0,RED,True,True,相对参考高点回撤 25.58%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2025-08-01,2025-08,510500,etf,0.2,0.11543507529875126,8000.0,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-08-01,2025-08,515180,etf,0.2,0.3046810603637558,0.0,RED,True,True,人工标记 manual_force_review=true；ETF 风险状态正常,False,True,False,2,manual_force_review,暂停新增，强制人工复核,用于验收强制复核逻辑，并观察与价格红线合并后的最终动作
2025-08-01,2025-08,518880,etf,0.1,0.30136972556372527,0.0,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-08-01,2025-08,600519,stock,0.04,0.0,0.0,YELLOW,True,False,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑
2025-08-01,2025-08,000858,stock,0.04,0.0,0.0,RED,True,True,人工标记 thesis_broken=true；尚无持仓成本，允许按计划定投,False,False,True,1,thesis_broken,停止新增，最高优先级人工处理,用于验收逻辑失效处理；故意不额外打开 manual_force_review，以验证 thesis_broken 可独立生效
2025-08-01,2025-08,600036,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-08-01,2025-08,000333,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-08-01,2025-08,601318,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-09-01,2025-09,510300,etf,0.3,0.0953435788664137,0.0,YELLOW,True,True,相对参考高点回撤 16.61%，进入 YELLOW 区域,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2025-09-01,2025-09,510500,etf,0.2,0.133724925370737,8000.0,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-09-01,2025-09,515180,etf,0.2,0.29163479441603446,0.0,RED,True,True,人工标记 manual_force_review=true；ETF 风险状态正常,False,True,False,2,manual_force_review,暂停新增，强制人工复核,用于验收强制复核逻辑，并观察与价格红线合并后的最终动作
2025-09-01,2025-09,518880,etf,0.1,0.29761850407612767,0.0,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-09-01,2025-09,600519,stock,0.04,0.0,0.0,YELLOW,True,False,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑
2025-09-01,2025-09,000858,stock,0.04,0.0,0.0,RED,True,True,人工标记 thesis_broken=true；尚无持仓成本，允许按计划定投,False,False,True,1,thesis_broken,停止新增，最高优先级人工处理,用于验收逻辑失效处理；故意不额外打开 manual_force_review，以验证 thesis_broken 可独立生效
2025-09-01,2025-09,600036,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-09-01,2025-09,000333,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-09-01,2025-09,601318,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-10-09,2025-10,510300,etf,0.3,0.09364141926070213,6216.809338228313,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-10-09,2025-10,510500,etf,0.2,0.14080939688981334,1783.1906617716857,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-10-09,2025-10,515180,etf,0.2,0.27341689088380655,0.0,RED,True,True,人工标记 manual_force_review=true；ETF 风险状态正常,False,True,False,2,manual_force_review,暂停新增，强制人工复核,用于验收强制复核逻辑，并观察与价格红线合并后的最终动作
2025-10-09,2025-10,518880,etf,0.1,0.31944473508830945,0.0,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-10-09,2025-10,600519,stock,0.04,0.0,0.0,YELLOW,True,False,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑
2025-10-09,2025-10,000858,stock,0.04,0.0,0.0,RED,True,True,人工标记 thesis_broken=true；尚无持仓成本，允许按计划定投,False,False,True,1,thesis_broken,停止新增，最高优先级人工处理,用于验收逻辑失效处理；故意不额外打开 manual_force_review，以验证 thesis_broken 可独立生效
2025-10-09,2025-10,600036,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-10-09,2025-10,000333,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-10-09,2025-10,601318,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-11-03,2025-11,510300,etf,0.3,0.0962989721264947,6087.900361780396,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-11-03,2025-11,510500,etf,0.2,0.13602118323960494,1912.0996382196035,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-11-03,2025-11,515180,etf,0.2,0.2788142026834812,0.0,RED,True,True,人工标记 manual_force_review=true；ETF 风险状态正常,False,True,False,2,manual_force_review,暂停新增，强制人工复核,用于验收强制复核逻辑，并观察与价格红线合并后的最终动作
2025-11-03,2025-11,518880,etf,0.1,0.31686347986841434,0.0,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-11-03,2025-11,600519,stock,0.04,0.0,0.0,YELLOW,True,False,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑
2025-11-03,2025-11,000858,stock,0.04,0.0,0.0,RED,True,True,人工标记 thesis_broken=true；尚无持仓成本，允许按计划定投,False,False,True,1,thesis_broken,停止新增，最高优先级人工处理,用于验收逻辑失效处理；故意不额外打开 manual_force_review，以验证 thesis_broken 可独立生效
2025-11-03,2025-11,600036,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-11-03,2025-11,000333,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-11-03,2025-11,601318,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-12-01,2025-12,510300,etf,0.3,0.09866103462114169,0.0,YELLOW,True,True,相对参考高点回撤 15.29%，进入 YELLOW 区域,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2025-12-01,2025-12,510500,etf,0.2,0.13134628535452605,8000.0,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-12-01,2025-12,515180,etf,0.2,0.2716897463259095,0.0,RED,True,True,人工标记 manual_force_review=true；ETF 风险状态正常,False,True,False,2,manual_force_review,暂停新增，强制人工复核,用于验收强制复核逻辑，并观察与价格红线合并后的最终动作
2025-12-01,2025-12,518880,etf,0.1,0.32617601521626816,0.0,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-12-01,2025-12,600519,stock,0.04,0.0,0.0,YELLOW,True,False,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑
2025-12-01,2025-12,000858,stock,0.04,0.0,0.0,RED,True,True,人工标记 thesis_broken=true；尚无持仓成本，允许按计划定投,False,False,True,1,thesis_broken,停止新增，最高优先级人工处理,用于验收逻辑失效处理；故意不额外打开 manual_force_review，以验证 thesis_broken 可独立生效
2025-12-01,2025-12,600036,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-12-01,2025-12,000333,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-12-01,2025-12,601318,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
